lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
Belong	=~	sbvalued		0.863011758565799	0.00562009873838789	153.558113253603	0	0.851996567449	0.874026949682599
Belong	=~	sbmyself		0.838482422448498	0.00606837407700978	138.172500872205	0	0.826588627812842	0.850376217084153
Belong	=~	sbcommunity		0.888523638593733	0.00528648685546245	168.074500681986	0	0.878162314752282	0.898884962435184
Gains	=~	pganalyze		0.713526443966659	0.00862699013163549	82.7086194697419	0	0.696617854013671	0.730435033919647
Gains	=~	pgthink		0.786609861813856	0.00724900463485129	108.512809887311	0	0.772402073805783	0.800817649821928
Gains	=~	pgwork		0.747488831258827	0.00798550096124461	93.6057530875714	0	0.731837536976278	0.763140125541377
Gains	=~	pgvalues		0.70135818601707	0.00863693299159114	81.2045417858293	0	0.684430108416666	0.718286263617475
Gains	=~	pgprobsolve		0.758509520061244	0.00787369887387917	96.334585842187	0	0.743077353843327	0.77394168627916
SupportEnv	=~	SEacademic		0.828888560707621	0.00568236984947509	145.870223632872	0	0.817751320455813	0.840025800959428
SupportEnv	=~	SEwellness		0.808563195051991	0.00603962176867188	133.876462139747	0	0.79672575390515	0.820400636198832
SupportEnv	=~	SEnonacad		0.7695217347459	0.00708126750617324	108.670055759799	0	0.755642705468907	0.783400764022893
SupportEnv	=~	SEactivities		0.7321003846602	0.00762297847102274	96.0386268232471	0	0.717159621402071	0.747041147918329
SupportEnv	=~	SEdiverse		0.785538031338253	0.00662916134747129	118.497346823199	0	0.772545113849504	0.798530948827001
Satisf	=~	sameinst		0.902149421002869	0.0112649780417621	80.0844367080323	0	0.880070469754381	0.924228372251357
Satisf	=~	evalexp		0.843169745640514	0.011200853497935	75.2772764857571	0	0.821216476188452	0.865123015092576
DevAdj	=~	Belong		0.469471477046972	0.0148922052975114	31.5246444477518	0	0.440283291013473	0.498659663080471
DevAdj	=~	Gains		0.30297207925805	0.0165824102104813	18.2706901718394	0	0.270471152468638	0.335473006047463
DevAdj	=~	SupportEnv		0.477212454026981	0.0152518923202612	31.2887374239479	0	0.447319294383186	0.507105613670776
DevAdj	=~	Satisf		0.49185765577735	0.0156166271065818	31.495767454808	0	0.461249629088458	0.522465682466242
EmoDiss	=~	MHWdacad		0.903066741831261	0.00305971330317146	295.147503164827	0	0.897069813954027	0.909063669708496
EmoDiss	=~	MHWdlonely		0.923650140530583	0.00254470345404785	362.969657254694	0	0.918662613409315	0.928637667651852
EmoDiss	=~	MHWdmental		0.941968347367804	0.00209392212242143	449.858348255331	0	0.937864335421427	0.946072359314182
EmoDiss	=~	MHWdexhaust		0.927803578369651	0.00245799476121807	377.46361099235	0	0.922985997163476	0.932621159575827
EmoDiss	=~	MHWdsleep		0.919983806509799	0.00266007985953301	345.848190689773	0	0.914770145789114	0.925197467230484
EmoDiss	=~	MHWdfinancial		0.85815982401507	0.00422300818793111	203.210551773874	0	0.849882880060308	0.866436767969833
QualEngag	=~	QIadmin		0.887383232152591	0.00354638738836293	250.221742572298	0	0.880432440596173	0.89433402370901
QualEngag	=~	QIstudent		0.906180646228392	0.00299916473562748	302.144338876672	0	0.90030239136286	0.912058901093925
QualEngag	=~	QIadvisor		0.928218011256583	0.00247209004517755	375.479045784482	0	0.923372803801495	0.933063218711671
QualEngag	=~	QIfaculty		0.93031522418805	0.00243171223647583	382.576198874713	0	0.925549155783792	0.935081292592308
QualEngag	=~	QIstaff		0.918730437531958	0.00268448462746464	342.237175855856	0	0.913468944345076	0.92399193071884
EmoDiss	~	x_FASt	a1	0.06614383728638	0.0181301391291104	3.6482807338294	0.000264001077213916	0.0306094175586232	0.101678257014137
EmoDiss	~	XZ_c	a1z	0.0482187465488108	0.0204159068752119	2.36182241834948	0.0181853509410674	0.00820430436167176	0.0882331887359499
EmoDiss	~	cohort	g1	0.00586129670396099	0.0148660406051138	0.394274229410133	0.69337858747586	-0.023275607474772	0.034998200882694
EmoDiss	~	hgrades_c		-0.040728065556564	0.0148488744570665	-2.74283856829174	0.00609106218170496	-0.0698313247033711	-0.011624806409757
