lhs	op	rhs	block	group	est	se	z	pvalue	ci.lower	ci.upper	std.lv	std.all
Belong	=~	sbvalued	1	1	1	0	NA	NA	1	1	0.60080032820299	0.842518422089015
Belong	=~	sbmyself	1	1	0.988721327811331	0.0311532890756613	31.7373014903834	0	0.92766200322307	1.04978065239959	0.594024098250343	0.81201197042289
Belong	=~	sbcommunity	1	1	1.03892534189159	0.0318574283484387	32.6117139942499	0	0.976485929688586	1.1013647540946	0.624186686386871	0.867040237750346
Gains	=~	pganalyze	1	1	1	0	NA	NA	1	1	0.480440967149696	0.697526560419164
Gains	=~	pgthink	1	1	1.03337678572699	0.0461841726371948	22.3751282467438	0	0.942857470702307	1.12389610075167	0.496476542364719	0.772468775762892
Gains	=~	pgwork	1	1	1.05126729560044	0.0479264002705755	21.9350355892652	0	0.957333277161465	1.14520131403942	0.505071876231123	0.743634465238031
Gains	=~	pgvalues	1	1	1.00511093053402	0.0516622522654084	19.4554222175678	0	0.903854776733596	1.10636708433444	0.482896467558495	0.685227487797104
Gains	=~	pgprobsolve	1	1	1.00325059903963	0.0443664331408227	22.61282974575	0	0.91629398796111	1.09020721011814	0.48200268809611	0.74566601910783
SupportEnv	=~	SEacademic	1	1	1	0	NA	NA	1	1	0.551364835017504	0.796954654265694
SupportEnv	=~	SEwellness	1	1	1.01861913038512	0.0379871609733114	26.8148264910023	0	0.944165663002504	1.09307259776774	0.561630768770465	0.787660126547801
SupportEnv	=~	SEnonacad	1	1	0.983421524771365	0.0380596498432719	25.8389535589806	0	0.908825981814346	1.05801706772838	0.542224046758225	0.730823439791343
SupportEnv	=~	SEactivities	1	1	1.00787955712066	0.0400631182633269	25.1572918137841	0	0.929357288216167	1.08640182602515	0.555709345729345	0.731303114487172
SupportEnv	=~	SEdiverse	1	1	1.02967983696789	0.0395369189347994	26.0435022432056	0	0.952188899795999	1.10717077413977	0.567729253430649	0.76284759424738
Satisf	=~	sameinst	1	1	1	0	NA	NA	1	1	0.490828468857072	0.80294809646423
Satisf	=~	evalexp	1	1	1.11082114234707	0.0914026741727544	12.153048610455	0	0.931675192877818	1.28996709181631	0.545222640472274	0.870245437737835
DevAdj	=~	Belong	1	1	1	0	NA	NA	1	1	0.339131966489063	0.339131966489063
DevAdj	=~	Gains	1	1	0.557386803498661	0.108202770264145	5.15131731043454	2.58663117369551e-07	0.345313270753476	0.769460336243846	0.236382618490587	0.236382618490587
DevAdj	=~	SupportEnv	1	1	0.919575046541702	0.140448139575548	6.54743487041392	5.85338444381023e-11	0.644301751277974	1.19484834180543	0.339818487884556	0.339818487884556
DevAdj	=~	Satisf	1	1	1.02383364583099	0.15555499177215	6.58181157780299	4.64750460338337e-11	0.71895146434215	1.32871582731983	0.425009406682942	0.425009406682942
EmoDiss	=~	MHWdacad	1	1	1	0	NA	NA	1	1	0.822032051671174	0.874376071916441
EmoDiss	=~	MHWdlonely	1	1	0.979832938533923	0.0239361057418852	40.9353530227491	0	0.932919033349686	1.02674684371816	0.805454080758036	0.889552504398572
EmoDiss	=~	MHWdmental	1	1	1.01284498236267	0.0219838629181174	46.072202421166	0	0.969757402802096	1.05593256192325	0.832591038876441	0.921698223365917
EmoDiss	=~	MHWdexhaust	1	1	1.0164806437749	0.0230542780732791	44.09076009858	0	0.971295089061705	1.0616661984881	0.83557966908632	0.912010410783078
EmoDiss	=~	MHWdsleep	1	1	0.986385784725711	0.0265178901076515	37.1969934531518	0	0.934411675168723	1.0383598942827	0.810840730357357	0.874742467659772
EmoDiss	=~	MHWdfinancial	1	1	1.02965835429377	0.0301925206057671	34.1030935355923	0	0.970482101303984	1.08883460728356	0.846412169500473	0.826344197131849
QualEngag	=~	QIadmin	1	1	1	0	NA	NA	1	1	0.909407017821481	0.873765948026981
QualEngag	=~	QIstudent	1	1	0.974284259827333	0.0231973111867293	41.9998788646117	0	0.928818365363176	1.01975015429149	0.886020943239984	0.875507535144841
QualEngag	=~	QIadvisor	1	1	1.01588462209801	0.0210991905029505	48.1480378100737	0	0.974530968609276	1.05723827558674	0.923852604632853	0.907817419557795
