lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
Belong	=~	sbvalued		0.8716955572494	0.00583302013391212	149.44154781526	0	0.860263047865836	0.883128066632965
Belong	=~	sbmyself		0.843053797468281	0.00624298626365343	135.04014935553	0	0.830817769235542	0.85528982570102
Belong	=~	sbcommunity		0.887716069974075	0.00534222324208459	166.169781708276	0	0.877245504822217	0.898186635125934
Gains	=~	pganalyze		0.732745529944475	0.00882537608864434	83.0271166446155	0	0.715448110660711	0.750042949228239
Gains	=~	pgthink		0.794183461686219	0.00794278724160707	99.9880064174464	0	0.778615884755805	0.809751038616633
Gains	=~	pgwork		0.748781344851637	0.00879625935819696	85.1249735097762	0	0.731540993310898	0.766021696392376
Gains	=~	pgvalues		0.711504313372112	0.00941754328093975	75.5509470088799	0	0.693046267718623	0.729962359025601
Gains	=~	pgprobsolve		0.760982838885096	0.00835068767190407	91.1281643840454	0	0.744615791802021	0.77734988596817
SupportEnv	=~	SEacademic		0.831447691445114	0.00624215643917311	133.198791082406	0	0.81921328963847	0.843682093251758
SupportEnv	=~	SEwellness		0.819677087023218	0.00660214236906117	124.153197735386	0	0.806737125759052	0.832617048287384
SupportEnv	=~	SEnonacad		0.786247954291528	0.00728748424831623	107.8901754708	0	0.771964747626926	0.800531160956131
SupportEnv	=~	SEactivities		0.747173871818075	0.0080507989112708	92.8074194937426	0	0.73139459590521	0.76295314773094
SupportEnv	=~	SEdiverse		0.795238676069078	0.0071282467557216	111.561608810858	0	0.78126756915495	0.809209782983207
Satisf	=~	sameinst		0.876516158283018	0.0129484544197361	67.6927245422456	0	0.851137653964877	0.901894662601159
Satisf	=~	evalexp		0.853099341511753	0.0129626958852881	65.8118765618786	0	0.827692924434043	0.878505758589464
DevAdj	=~	Belong		0.480709148679479	0.0173741521833009	27.6680636619213	0	0.446656436138292	0.514761861220667
DevAdj	=~	Gains		0.270213629217008	0.0191366204249408	14.1202377022036	0	0.232706542398311	0.307720716035706
DevAdj	=~	SupportEnv		0.470996471969691	0.0176397751473756	26.7008206190068	0	0.43642314798545	0.505569795953932
DevAdj	=~	Satisf		0.498333911206146	0.0178484569132943	27.9202798105737	0	0.463351578476474	0.533316243935817
EmoDiss	=~	MHWdacad		0.909219418794499	0.00317861348107919	286.042774375261	0	0.90298945085081	0.915449386738187
EmoDiss	=~	MHWdlonely		0.93096591323647	0.00265276412463667	350.941836324772	0	0.925766591092702	0.936165235380238
EmoDiss	=~	MHWdmental		0.942883942895101	0.00223995050872638	420.939632023931	0	0.938493720570845	0.947274165219357
EmoDiss	=~	MHWdexhaust		0.938081902481699	0.00243936571080264	384.559764174531	0	0.933300833543404	0.942862971419994
EmoDiss	=~	MHWdsleep		0.920175035366829	0.00293572102640016	313.440898195686	0	0.914421127886428	0.925928942847231
EmoDiss	=~	MHWdfinancial		0.867068689755891	0.00446181962108691	194.330735751409	0	0.858323683993046	0.875813695518736
QualEngag	=~	QIadmin		0.890492577559454	0.00392144130834697	227.082979838051	0	0.882806693827606	0.898178461291302
QualEngag	=~	QIstudent		0.897542045073628	0.00360725610363898	248.81572566145	0	0.890471953027483	0.904612137119773
QualEngag	=~	QIadvisor		0.920302997636162	0.00307322582945442	299.458304956243	0	0.914279585694074	0.926326409578251
QualEngag	=~	QIfaculty		0.93499631955345	0.00259065832844425	360.910703386709	0	0.929918722533451	0.94007391657345
QualEngag	=~	QIstaff		0.914058244554657	0.00318857695042586	286.666515742258	0	0.907808748569888	0.920307740539427
