lhs	op	rhs	block	group	label	est	se	z	pvalue	std.lv	std.all	std.nox
Belong	=~	sbvalued	1	1		1	0	NA	NA	0.684870949117996	0.873427808455022	0.873427808455022
Belong	=~	sbmyself	1	1		0.979762041720605	0.0204361430701852	47.9426102252144	0	0.671010559422976	0.849097076401242	0.849097076401242
Belong	=~	sbcommunity	1	1		1.00341481265094	0.0198059127060234	50.6623869116506	0	0.687209655099302	0.879592238885351	0.879592238885351
Gains	=~	pganalyze	1	1		1	0	NA	NA	0.514557761058032	0.725347667321039	0.725347667321039
Gains	=~	pgthink	1	1		1.02043139850391	0.0326800348302294	31.224917715204	0	0.52507089572749	0.795004540200542	0.795004540200542
Gains	=~	pgwork	1	1		1.00474433232594	0.0318871919114476	31.5093387688753	0	0.516998994077384	0.750605396810462	0.750605396810462
Gains	=~	pgvalues	1	1		0.982919812442174	0.034655613832494	28.3624989934694	0	0.505769017989826	0.697961257706169	0.697961257706169
Gains	=~	pgprobsolve	1	1		0.984479556283379	0.0332632222925003	29.5966382218282	0	0.506571596288581	0.755322462682047	0.755322462682047
SupportEnv	=~	SEacademic	1	1		1	0	NA	NA	0.608000131976379	0.826327556690908	0.826327556690908
SupportEnv	=~	SEwellness	1	1		0.997311362325914	0.0252299100063789	39.5289306253475	0	0.606365439915698	0.806875887347784	0.806875887347784
SupportEnv	=~	SEnonacad	1	1		1.01265325138907	0.0260293054970173	38.9043515396563	0	0.615693310490862	0.779753073189157	0.779753073189157
SupportEnv	=~	SEactivities	1	1		0.986396636574404	0.0257797073265435	38.2625226919773	0	0.599729285218294	0.751269682816958	0.751269682816958
SupportEnv	=~	SEdiverse	1	1		1.02289546020621	0.0262567860617379	38.9573749735046	0	0.621920574803415	0.795723286826346	0.795723286826346
Satisf	=~	sameinst	1	1		1	0	NA	NA	0.567184710863049	0.874911450813067	0.874911450813067
Satisf	=~	evalexp	1	1		0.985858615246527	0.0456211868988341	21.6096660841527	0	0.559163933640448	0.845030361710289	0.845030361710289
DevAdj	=~	Belong	1	1		1	0	NA	NA	0.485513591110337	0.485513591110337	0.485513591110337
DevAdj	=~	Gains	1	1		0.344507150455138	0.049737312119402	6.92653333634307	4.31277236145888e-12	0.222625159571882	0.222625159571882	0.222625159571882
DevAdj	=~	SupportEnv	1	1		0.80093950821127	0.0600336464914855	13.3415102200208	0	0.438032343965162	0.438032343965162	0.438032343965162
DevAdj	=~	Satisf	1	1		0.802827262388276	0.0593519120436728	13.526561061715	0	0.470660479401106	0.470660479401106	0.470660479401106
EmoDiss	=~	MHWdacad	1	1		1	0	NA	NA	1.05517872788039	0.915236221598775	0.915236221598775
EmoDiss	=~	MHWdlonely	1	1		1.0159134434293	0.0151831555716719	66.9105601028516	0	1.07197025487431	0.934493010499593	0.934493010499593
EmoDiss	=~	MHWdmental	1	1		1.00131057974357	0.0137209130945521	72.9769639122004	0	1.056561623747	0.945704748418226	0.945704748418226
EmoDiss	=~	MHWdexhaust	1	1		1.01450194021	0.0138718532821717	73.1338430110023	0	1.07048086670298	0.947758068407021	0.947758068407021
EmoDiss	=~	MHWdsleep	1	1		1.00567655013804	0.0152385023656573	65.9957603448296	0	1.0611685028338	0.927662697329034	0.927662697329034
EmoDiss	=~	MHWdfinancial	1	1		1.01295024024794	0.0177043427898241	57.2147891776108	0	1.06884354591096	0.875141667637762	0.875141667637762
QualEngag	=~	QIadmin	1	1		1	0	NA	NA	0.950466050439354	0.878242786304627	0.878242786304627
QualEngag	=~	QIstudent	1	1		0.992711605256133	0.0175400281126736	56.5969221302928	0	0.943538678673108	0.893037457959142	0.893037457959142
QualEngag	=~	QIadvisor	1	1		1.0044471869117	0.016492778912919	60.9022404420217	0	0.954692950618882	0.915989109432135	0.915989109432135
QualEngag	=~	QIfaculty	1	1		1.01590757101858	0.0165499656953905	61.3842705004234	0	0.965585656637466	0.930250027075987	0.930250027075987
QualEngag	=~	QIstaff	1	1		0.985660951214258	0.0167725533556022	58.7663029186332	0	0.936837271372913	0.906014706724715	0.906014706724715
EmoDiss	~	x_FASt	1	1	W3__a1_g1	0.135774383192318	0.0905533854437858	1.49938494874501	0.133773795962224	0.128674299059323	0.0642015619943266	0.128674299059323
EmoDiss	~	credit_dose_c	1	1	W3__a1c_g1	-0.0897036602102688	0.0747709362966136	-1.19971294534039	0.230250843669124	-0.0850127640371054	-0.154594204793909	-0.0850127640371054
EmoDiss	~	XZ_c	1	1	W3__a1z_g1	0.118396542404621	0.0792205571145036	1.49451792207789	0.135040301144295	0.112205202091642	0.173140009554873	0.112205202091642
EmoDiss	~	cohort	1	1	W3__g1_g1	0.109755391141497	0.050709772931266	2.16438340771637	0.0304349361682119	0.104015924735301	0.0519807925433011	0.104015924735301
EmoDiss	~	hgrades_c	1	1		-0.0237261416545242	0.0263022442578177	-0.902057688384221	0.367026223747667	-0.0224854245329457	-0.021715720661202	-0.0224854245329457
EmoDiss	~	bparented_c	1	1		-0.0314354810138784	0.0264889457008388	-1.18673960711403	0.235330347023485	-0.0297916174608873	-0.0290371111690859	-0.0297916174608873
EmoDiss	~	hapcl_c	1	1		-0.0699336322295592	0.0570133790712725	-1.2266179161585	0.219966232130242	-0.0662765751258458	-0.0305432304602753	-0.0662765751258458
EmoDiss	~	hprecalc13_c	1	1		0.0133290959637681	0.0517603427222351	0.257515604857892	0.79678077047085	0.0126320741800237	0.00620506095497133	0.0126320741800237
EmoDiss	~	hchallenge_c	1	1		-0.0163542214350205	0.0219792551830941	-0.744075324608802	0.456830906476063	-0.0154990060005022	-0.018373483739946	-0.0154990060005022
EmoDiss	~	cSFcareer_c	1	1		-0.00160321618270646	0.0310147930148563	-0.0516919839490306	0.958774124583917	-0.00151937879370156	-0.00123669007436605	-0.00151937879370156
EmoDiss	~	hacadpr13_c	1	1		0.00837969513020039	0.00316353918713172	2.64883557133933	0.0080769618411447	0.00794149361505159	0.0612234544067348	0.00794149361505159
EmoDiss	~	tcare_c	1	1		-0.00559138145493174	0.0046815101073499	-1.19435424184033	0.232339428066612	-0.00529898993146262	-0.0292047014408012	-0.00529898993146262
