lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
Belong	=~	sbvalued		0.862611580171008	0.00510810447528572	168.871170185445	0	0.85259987937018	0.872623280971836
Belong	=~	sbmyself		0.840825753350404	0.00545197102439337	154.22417866646	0	0.830140086497837	0.85151142020297
Belong	=~	sbcommunity		0.888239172809066	0.00474739400193331	187.100369686473	0	0.878934451544855	0.897543894073277
Gains	=~	pganalyze		0.710557073518464	0.0083620440931461	84.9740883453207	0	0.694167768258761	0.726946378778166
Gains	=~	pgthink		0.780822199627329	0.00710944450890652	109.82886196652	0	0.766887944439786	0.794756454814872
Gains	=~	pgwork		0.746314690874454	0.00772559686294274	96.6028520662643	0	0.73117279926401	0.761456582484897
Gains	=~	pgvalues		0.698766698473335	0.00856866297646107	81.5490935275332	0	0.681972427643809	0.71556096930286
Gains	=~	pgprobsolve		0.758052840377697	0.0075078612501056	100.967880881794	0	0.743337702726566	0.772767978028828
SupportEnv	=~	SEacademic		0.827405669235097	0.00560562562309912	147.60273426495	0	0.816418844903007	0.838392493567186
SupportEnv	=~	SEwellness		0.807531722208141	0.00598936499024619	134.827602512658	0	0.795792782536993	0.819270661879289
SupportEnv	=~	SEnonacad		0.772346891424699	0.00668282457128141	115.571923695822	0	0.759248795949989	0.78544498689941
SupportEnv	=~	SEactivities		0.731826987812209	0.00746796511423416	97.9955016684967	0	0.717190045150508	0.746463930473909
SupportEnv	=~	SEdiverse		0.787031476117811	0.00639059871447544	123.154576164373	0	0.774506132797791	0.799556819437831
Satisf	=~	sameinst		0.898175665417273	0.010979026618755	81.8083147628913	0	0.876657168659206	0.919694162175339
Satisf	=~	evalexp		0.843579115077085	0.010724573467939	78.6585235859455	0	0.822559337330371	0.864598892823799
DevAdj	=~	Belong		0.468791922313031	0.0145569205032144	32.2040586956228	0	0.440260882400918	0.497322962225144
DevAdj	=~	Gains		0.303895844440783	0.0159612533987833	19.0395977589046	0	0.27261236263105	0.335179326250516
DevAdj	=~	SupportEnv		0.480437443993815	0.0148677078629678	32.3141568573915	0	0.451297272049735	0.509577615937895
DevAdj	=~	Satisf		0.498052239982518	0.0149460490643505	33.3233376819616	0	0.468758522105222	0.527345957859813
EmoDiss	=~	MHWdacad		0.902679810420528	0.00296941381180032	303.992595047992	0	0.896859866294204	0.908499754546853
EmoDiss	=~	MHWdlonely		0.92184830045491	0.00249423269733213	369.591939613706	0	0.916959694199077	0.926736906710743
EmoDiss	=~	MHWdmental		0.941975099217188	0.00199188178150254	472.907131319123	0	0.938071082663982	0.945879115770395
EmoDiss	=~	MHWdexhaust		0.927459744596812	0.00234126605138933	396.135989776322	0	0.922870947457862	0.932048541735761
EmoDiss	=~	MHWdsleep		0.91783384207737	0.00258156175714845	355.534334801734	0	0.912774074009493	0.922893610145247
EmoDiss	=~	MHWdfinancial		0.855617898660223	0.00414152751037554	206.594764013203	0	0.847500653898905	0.86373514342154
QualEngag	=~	QIadmin		0.885018074703277	0.00346207526202382	255.632245899219	0	0.878232531877943	0.891803617528611
QualEngag	=~	QIstudent		0.904710480135182	0.00297712700733958	303.887095815791	0	0.898875418423395	0.91054554184697
QualEngag	=~	QIadvisor		0.927447987767429	0.00242613921408304	382.27319454047	0	0.922692842286346	0.932203133248512
QualEngag	=~	QIfaculty		0.929603515594802	0.00237209694852931	391.89102965254	0	0.924954291007847	0.934252740181757
QualEngag	=~	QIstaff		0.917288354745155	0.00266969607550225	343.592801878238	0	0.912055846587503	0.922520862902808
EmoDiss	~	x_FASt	a1	0.0706569638217301	0.0177400614214774	3.98290412547206	6.80782243762668e-05	0.0358870823521059	0.105426845291354
EmoDiss	~	XZ_c	a1z	0.0399773346859067	0.0181659323554538	2.20067618351032	0.0277589560271734	0.00437276152362649	0.075581907848187
EmoDiss	~	cohort	g1	0.00265541327184056	0.0142832976117389	0.18591037896306	0.852515042860467	-0.0253393356276347	0.0306501621713158
EmoDiss	~	hgrades_c		-0.031979349499798	0.0146413552428082	-2.18417960424164	0.0289490530297407	-0.0606758784605587	-0.00328282053903735
EmoDiss	~	bparented_c		0.00658444451684679	0.0143137412127219	0.460008632194258	0.645510024491578	-0.0214699727441149	0.0346388617778084
EmoDiss	~	pell		0.0588207740166014	0.0143345208023738	4.10343497543781	4.07060897518186e-05	0.0307256295083086	0.0869159185248942
