lhs	op	rhs	group	est.std	se	z	pvalue	ci.lower	ci.upper
Belong	=~	sbvalued	1	0.878651090902853	0.00816934360404753	107.55467433975	0	0.862639471661588	0.894662710144119
Belong	=~	sbmyself	1	0.845925263263999	0.00879109996613258	96.2251898537041	0	0.828695023945887	0.86315550258211
Belong	=~	sbcommunity	1	0.900954991620151	0.00727721043878881	123.804993575272	0	0.886691921252206	0.915218061988096
Gains	=~	pganalyze	1	0.734782030969055	0.0133212498200164	55.1586405852833	0	0.708672861092762	0.760891200845348
Gains	=~	pgthink	1	0.803617958529411	0.010708422515506	75.0454100373566	0	0.782629836067781	0.824606080991041
Gains	=~	pgwork	1	0.735840847887465	0.0125990947651513	58.4042632906276	0	0.711147075909961	0.760534619864969
Gains	=~	pgvalues	1	0.701612933327013	0.0142936481210029	49.0856447134774	0	0.673597897802159	0.729627968851868
Gains	=~	pgprobsolve	1	0.767417883800693	0.012141410674597	63.206649076316	0	0.743621156156973	0.791214611444414
SupportEnv	=~	SEacademic	1	0.819044044429095	0.00963538086362336	85.0038058714677	0	0.800159044959067	0.837929043899123
SupportEnv	=~	SEwellness	1	0.823858211716254	0.00948694312437353	86.8412723588092	0	0.805264144869102	0.842452278563406
SupportEnv	=~	SEnonacad	1	0.781878107825065	0.0108660039246802	71.9563616251936	0	0.76058113147682	0.803175084173309
SupportEnv	=~	SEactivities	1	0.752551715753948	0.0119341865026093	63.0584845971204	0	0.72916114002405	0.775942291483846
SupportEnv	=~	SEdiverse	1	0.788019345621135	0.0107494213272651	73.3080713491416	0	0.766950866965049	0.809087824277222
Satisf	=~	sameinst	1	0.882449110998679	0.0163564031126211	53.9512938708239	0	0.850391149981322	0.914507072016035
Satisf	=~	evalexp	1	0.873154715675484	0.0164575538250646	53.0549512373875	0	0.840898502904728	0.90541092844624
DevAdj	=~	Belong	1	0.553585258523878	0.0225268909232795	24.5744190980122	0	0.509433363630588	0.597737153417168
DevAdj	=~	Gains	1	0.362954241934594	0.0282837309118041	12.8326154377009	0	0.307519147999036	0.418389335870152
DevAdj	=~	SupportEnv	1	0.502361852924422	0.0250679472575894	20.040007574706	0	0.453229579133197	0.551494126715646
DevAdj	=~	Satisf	1	0.565121349950044	0.0234601199842944	24.0885958950069	0	0.519140359707839	0.61110234019225
EmoDiss	=~	MHWdacad	1	0.89467111692375	0.00567762322858369	157.578458609155	0	0.883543179877938	0.905799053969563
EmoDiss	=~	MHWdlonely	1	0.919916427633601	0.00431330006011006	213.274387316826	0	0.91146251486127	0.928370340405931
EmoDiss	=~	MHWdmental	1	0.939161681044252	0.00358986873061867	261.614491090987	0	0.932125667623012	0.946197694465491
EmoDiss	=~	MHWdexhaust	1	0.926745320698528	0.00405480554147135	228.554812609397	0	0.918798047872931	0.934692593524125
EmoDiss	=~	MHWdsleep	1	0.918409190217951	0.00447892183337549	205.051399507413	0	0.909630664734965	0.927187715700937
EmoDiss	=~	MHWdfinancial	1	0.854752829877429	0.00703404802649387	121.51649045585	0	0.840966349079976	0.868539310674882
QualEngag	=~	QIadmin	1	0.896747127694812	0.00545075764459773	164.517886533367	0	0.886063839022944	0.90743041636668
QualEngag	=~	QIstudent	1	0.904290264865238	0.00496701436597296	182.059120074258	0	0.894555095597238	0.914025434133238
QualEngag	=~	QIadvisor	1	0.913234354634058	0.00458152472490877	199.329788545939	0	0.904254731178957	0.922213978089159
QualEngag	=~	QIfaculty	1	0.928053298600643	0.00417402568479028	222.340102501615	0	0.919872358587909	0.936234238613377
QualEngag	=~	QIstaff	1	0.908349005303806	0.00492522354712113	184.427975017449	0	0.89869574453564	0.918002266071972
sbvalued	~~	sbvalued	1	0.227972260455226	0.0143560053044646	15.8799231137319	0	0.199835007096609	0.256109513813842
sbmyself	~~	sbmyself	1	0.284410448971735	0.0148732269463835	19.1223095026389	0	0.255259459822932	0.313561438120537
sbcommunity	~~	sbcommunity	1	0.188280103074733	0.0131128781249848	14.3584117293053	0	0.1625793342161	0.213980871933367
pganalyze	~~	pganalyze	1	0.460095366964991	0.0195764300473469	23.5025163348077	0	0.421726269126323	0.498464464803659
pgthink	~~	pgthink	1	0.354198176729022	0.0172109610558555	20.5798023468607	0	0.320465312920224	0.38793104053782
pgwork	~~	pgwork	1	0.458538246580256	0.0185418568804465	24.7298989274269	0	0.422196874888085	0.494879618272428
pgvalues	~~	pgvalues	1	0.507739291788264	0.0200572166262464	25.3145439494256	0	0.468427869570703	0.547050714005825
pgprobsolve	~~	pgprobsolve	1	0.411069791622865	0.0186350709910901	22.0589334926284	0	0.374545723630982	0.447593859614749
SEacademic	~~	SEacademic	1	0.329166853285231	0.0157836027585783	20.8549884535284	0	0.29823156033213	0.360102146238331
SEwellness	~~	SEwellness	1	0.321257646987696	0.015631791630371	20.5515563784464	0	0.290619898378334	0.351895395597058
SEnonacad	~~	SEnonacad	1	0.388666624503897	0.0169917808948064	22.8738015697162	0	0.35536334591688	0.421969903090913
SEactivities	~~	SEactivities	1	0.433665915115789	0.0179621850459272	24.1432717682708	0	0.398460679342128	0.46887115088945
SEdiverse	~~	SEdiverse	1	0.379025510926837	0.0169415035087419	22.3726017428889	0	0.345820774205744	0.41223024764793
