lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
Belong	=~	sbvalued		0.712925161776799	0.0104536304412482	68.1988105265057	0	0.692436422604261	0.733413900949337
Belong	=~	sbmyself		0.694847115002299	0.0106231239983768	65.4089244471279	0	0.674026174562178	0.715668055442421
Belong	=~	sbcommunity		0.726085201704612	0.0104130268316378	69.7285442018217	0	0.705676044144553	0.746494359264671
Gains	=~	pganalyze		0.610027862779187	0.0128071879162626	47.6316789265324	0	0.584926235720076	0.635129489838299
Gains	=~	pgthink		0.485154800490596	0.014030570016792	34.5784098514855	0	0.457655388575116	0.512654212406076
Gains	=~	pgwork		0.493697580527366	0.0139347274726695	35.429295728651	0	0.466386016546552	0.521009144508179
Gains	=~	pgvalues		0.532910310812169	0.0135318925115721	39.3818019435521	0	0.50638828884682	0.559432332777517
Gains	=~	pgprobsolve		0.599091771881843	0.0128984893693664	46.4466616768839	0	0.573811197262913	0.624372346500774
SupportEnv	=~	SEacademic		0.550600675400338	0.0125699936147741	43.8027808346054	0	0.525963940629482	0.575237410171194
SupportEnv	=~	SEwellness		0.602831686314573	0.0119384480850472	50.4949790810428	0	0.579432758036579	0.626230614592566
SupportEnv	=~	SEnonacad		0.619422901291016	0.0117315490010376	52.7997539997685	0	0.596429487766115	0.642416314815916
SupportEnv	=~	SEactivities		0.666359521277004	0.0111990779546296	59.5012843000649	0	0.644409731825874	0.688309310728135
SupportEnv	=~	SEdiverse		0.558795853291328	0.0124862307531531	44.7529654335611	0	0.534323290712491	0.583268415870164
Satisf	=~	sameinst		0.68895627145374	0.0174488968843152	39.4842307809753	0	0.65475706199053	0.723155480916951
Satisf	=~	evalexp		0.740031969011341	0.0181648513620361	40.7397756393416	0	0.704429514557227	0.775634423465455
DevAdj	=~	Belong		0.545763612250248	0.0189380246485889	28.8184022556394	0	0.508645766000682	0.582881458499814
DevAdj	=~	Gains		0.531834365745165	0.0200571566881648	26.515940121213	0	0.492523061004085	0.571145670486244
DevAdj	=~	SupportEnv		0.352506823491562	0.0199315719661441	17.6858515771026	0	0.313441660282652	0.391571986700473
DevAdj	=~	Satisf		0.54834687028222	0.0203682232124197	26.92168406461	0	0.508425886356804	0.588267854207635
EmoDiss	=~	MHWdacad		0.546993513279196	0.0124313310302234	44.0012024415832	0	0.522628552180063	0.571358474378329
EmoDiss	=~	MHWdlonely		0.495975001142757	0.0130708792296742	37.9450373940237	0	0.470356548606322	0.521593453679191
EmoDiss	=~	MHWdmental		0.626121858052351	0.0114276477640345	54.7900907501632	0	0.603724080006834	0.648519636097869
EmoDiss	=~	MHWdexhaust		0.590830317919978	0.0118954086460708	49.6687701531917	0	0.567515745392293	0.614144890447663
EmoDiss	=~	MHWdsleep		0.565997814517701	0.0121914153285391	46.4259316301649	0	0.542103079553195	0.589892549482207
EmoDiss	=~	MHWdfinancial		0.582704190382012	0.0119844138867831	48.6218346501403	0	0.559215170788095	0.606193209975928
QualEngag	=~	QIadmin		0.724514285298061	0.00857120324624632	84.5288887082866	0	0.707715035631245	0.741313534964876
QualEngag	=~	QIstudent		0.687201997484975	0.00919673929303052	74.7223527371001	0	0.669176719695431	0.705227275274519
QualEngag	=~	QIadvisor		0.708757653050945	0.00883559678738396	80.2161608441611	0	0.691440201565755	0.726075104536135
QualEngag	=~	QIfaculty		0.70227901046802	0.00895501288451395	78.4230039113046	0	0.68472750773328	0.71983051320276
QualEngag	=~	QIstaff		0.684273260235708	0.00924181441717916	74.0410085452209	0	0.666159636826234	0.702386883645182
EmoDiss	~	x_FASt	a1	0.116180610847491	0.023359072732947	4.9736824819944	6.56928763165254e-07	0.0703976695786636	0.161963552116319
EmoDiss	~	XZ_c	a1z	0.21531920810962	0.0218462022329219	9.85613910435827	0	0.172501438534115	0.258136977685125
EmoDiss	~	cohort	g1	-0.00652844099028856	0.0157138102694045	-0.415458814785344	0.67780605887039	-0.0373269431782171	0.0242700611976399
EmoDiss	~	hgrades_c		0.0122206536346731	0.0168705122707708	0.724379523190065	0.468832767576603	-0.0208449428167788	0.045286250086125
EmoDiss	~	bparented_c		-0.0688701597690794	0.015641570931754	-4.40302064732296	1.06754001669707e-05	-0.0995270754569458	-0.038213244081213
EmoDiss	~	pell		0.100226364082232	0.0155891370509232	6.42924388661378	1.28240307262217e-10	0.069672216912364	0.130780511252101
EmoDiss	~	hapcl		0.0109751085885875	0.0160890175935389	0.682149082427191	0.495144687257472	-0.02055878644138	0.042509003618555
EmoDiss	~	hprecalc13		-0.0230550381996292	0.0159486820555974	-1.44557638802121	0.148296053313353	-0.0543138806294804	0.00820380423022194
EmoDiss	~	hchallenge_c		0.0186143649368395	0.0157170517582723	1.18434202693532	0.23627769879107	-0.012190490452526	0.0494192203262051
EmoDiss	~	cSFcareer_c		0.0286903220799301	0.0156903510114977	1.82853283899807	0.0674696218313702	-0.00206220080739693	0.0594428449672572
QualEngag	~	x_FASt	a2	0.0109635386894425	0.0225626123915579	0.485916191759102	0.627026587812657	-0.033258368995148	0.0551854463740331
QualEngag	~	XZ_c	a2z	-0.261198913717223	0.0208373852264591	-12.5351098939974	0	-0.30203943829307	-0.220358389141376
QualEngag	~	cohort	g2	0.0120484789697205	0.0151185370102811	0.796934184936491	0.425489255913655	-0.0175833090693662	0.0416802670088073
QualEngag	~	hgrades_c		0.0182447213280039	0.0162352859156375	1.12376963502878	0.261110766345583	-0.0135758543453561	0.0500652970013638
QualEngag	~	bparented_c		0.0529791921620619	0.0150695224627367	3.515651693215	0.000438676077315403	0.0234434708708806	0.0825149134532433
QualEngag	~	pell		-0.0332643013859351	0.0150854006021309	-2.20506582909282	0.0274494754993402	-0.0628311432584705	-0.00369745951339973
QualEngag	~	hapcl		-0.00870841089045682	0.0154822492752218	-0.562477113993637	0.573790992197329	-0.0390530618695629	0.0216362400886492
QualEngag	~	hprecalc13		0.0372912269821868	0.0153264868300363	2.43312295868775	0.0149692165631166	0.00725186478578811	0.0673305891785855
QualEngag	~	hchallenge_c		-0.0182317456893142	0.0151218380848006	-1.20565671891696	0.227949879783757	-0.0478700037155695	0.0114065123369411
QualEngag	~	cSFcareer_c		0.0161556268663745	0.0151049600749725	1.06955773376342	0.28481842863709	-0.013449550868487	0.0457608046012361
DevAdj	~	x_FASt	c	-0.0338631640350334	0.0286112187627601	-1.18356244506121	0.236586313908569	-0.0899401223638398	0.0222137942937729
DevAdj	~	XZ_c	cz	0.0915595806745962	0.0279505266501056	3.2757730049516	0.00105373216435245	0.0367775550914622	0.14634160625773
DevAdj	~	EmoDiss	b1	-0.425435262094267	0.0234871378171006	-18.1135422037041	0	-0.471469206315713	-0.379401317872821
DevAdj	~	QualEngag	b2	0.482349525065955	0.0211860854098594	22.7672793597577	0	0.440825560689242	0.523873489442669
DevAdj	~	cohort	g3	-0.0045302248184069	0.019132977539212	-0.236775734938404	0.812830777047716	-0.0420301717122762	0.0329697220754624
DevAdj	~	hgrades_c		0.13108718418623	0.0205162709628501	6.3894254674057	1.66510139010256e-10	0.0908760320019793	0.171298336370481
DevAdj	~	bparented_c		0.00714681642209678	0.0191536935269406	0.373129935072023	0.709051739957574	-0.0303937330616248	0.0446873659058184
DevAdj	~	pell		-0.0131808409839872	0.019212804674222	-0.686044604496089	0.492684981403224	-0.0508372461874651	0.0244755642194907
DevAdj	~	hapcl		0.052837260698766	0.0196061942332617	2.69492692310108	0.0070404069974126	0.0144098261276763	0.0912646952698558
DevAdj	~	hprecalc13		0.0161549264238527	0.0194425233648173	0.830906879766763	0.406026236838314	-0.0219517191397677	0.0542615719874732
DevAdj	~	hchallenge_c		0.0122810437673717	0.0191329903040081	0.64187790681099	0.520952460188981	-0.0252189281450382	0.0497810156797815
DevAdj	~	cSFcareer_c		0.0190199675262109	0.0191098825525176	0.995294841501011	0.319592885937963	-0.0184347140255139	0.0564746490779357
sbvalued	~~	sbvalued		0.491737713705525	0.0149053125400099	32.9907683844649	0	0.462523837948793	0.520951589462258
sbmyself	~~	sbmyself		0.517187486772982	0.0147628940498051	35.0329335852553	0	0.488252746127783	0.54612222741818
sbcommunity	~~	sbcommunity		0.472800279865573	0.0151214895190975	31.266779589964	0	0.443162705015542	0.502437854715604
pganalyze	~~	pganalyze		0.627866006633057	0.0156254831195359	40.1821820054998	0	0.597240622477728	0.658491390788386
pgthink	~~	pgthink		0.76462481956093	0.0136139970523551	56.1646088669202	0	0.73794187565268	0.791307763469181
pgwork	~~	pgwork		0.756262698981426	0.0137590825670709	54.9646166664746	0	0.729295392689654	0.783230005273197
pgvalues	~~	pgvalues		0.716006600630078	0.014422569941922	49.6448693619343	0	0.687738882979401	0.744274318280755
pgprobsolve	~~	pgprobsolve		0.641089048863473	0.0154547579867521	41.4816621142187	0	0.610798279819657	0.67137981790729
SEacademic	~~	SEacademic		0.696838896248692	0.0138420942857058	50.342013416878	0	0.669708889978101	0.723968902519283
SEwellness	~~	SEwellness		0.636593957975129	0.0143937495183223	44.2271110223771	0	0.608382727316726	0.664805188633531
SEnonacad	~~	SEnonacad		0.616315269356221	0.0145335802797907	42.4062933902958	0	0.58782997544141	0.644800563271032
SEactivities	~~	SEactivities		0.555964988403481	0.0149252242967333	37.2500256847173	0	0.526712086320702	0.585217890486261
